smiles,molwt,fsp3,logp,binding_affinity,cypi,tpsa
[H]C([H])=C(OC([H])([H])C([H])=C([H])[H])C([H])([H])[H],98.07316494,0.3333333333333333,1.7226,,,
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])=O,103.063328528,0.75,-1.2327999999999995,,,
[H]C#CC(=O)C1([H])C([H])([H])C1([H])[H],94.041864812,0.5,0.5987,,,
[H][C]([N]OC1([H])C([H])([H])C1([H])[H])C([H])([H])[H],99.068413908,0.8,0.8664899999999999,,,
[H]C#CC([H])([H])C#CC([H])([H])N([H])[H],93.057849224,0.3333333333333333,-0.028199999999999892,,,
[H]N(C([H])([H])C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],99.10479941599999,1.0,1.1484,,,
[H]OC([H])([H])[C@@]1([H])C([H])=NN([H])C1([H])[H],100.063662876,0.75,-0.8161,,,
[H]c1c([H])c([H])n(C([H])([H])C([H])([H])[H])c1[H],95.073499288,0.3333333333333333,1.508,,,
[H]C#C/C(=N/C([H])([H])[H])N([H])O[H],98.048012812,0.25,-0.3732999999999999,,,
[H]C([H])=C([H])C([H])([H])[C@]1([H])N([H])C([H])([H])C1([H])[H],97.08914935199999,0.6666666666666666,0.9243999999999999,,,
[H]N(N(C(=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],102.07931294,0.75,-0.40090000000000026,,,
[H][N][C]1OC([H])=C(C([H])([H])[H])N1[H],98.048012812,0.25,0.19739,,,
[H]c1c([H])c(N([H])C([H])([H])[H])n([H])c1[H],96.06874825599999,0.2,1.0564,,,
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])OC1([H])[H],86.07316494,1.0,1.0428,,,
[H]C#CC([H])([H])C(=C([H])[H])C([H])([H])N([H])[H],95.073499288,0.3333333333333333,0.5246000000000001,,,
[H]O[N][C]([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[H],102.07931294,0.75,-0.26341000000000003,,,
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]2(C([H])([H])[H])O1,96.057514876,0.6666666666666666,1.3089,,,
[H]C([H])=C1C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H],98.07316494,0.6666666666666666,1.3514,,,
[H]C#C/C(=N/O[H])C([H])([H])[H],83.03711378,0.25,0.46970000000000006,,,
[H]N1C([H])([H])[C@@]1([H])C1([H])C([H])([H])OC1([H])[H],99.068413908,1.0,-0.3954000000000002,,,
[H]C(=O)C([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],98.07316494,0.5,1.5415999999999999,,,
[H]c1sc([H])c([H])c1[H],84.003371128,0.0,1.7481,,,
[H][C]([N]OC([H])([H])[H])C([H])([H])C([H])=O,101.047678464,0.5,-0.09701000000000004,,,
[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H],98.07316494,0.6666666666666666,1.3514,,,
[H]C(=O)C(C([H])=O)=C([H])C([H])([H])[H],98.036779432,0.2,0.3304999999999999,,,
[H]OC([H])([H])[C@@]1(C([H])([H])C([H])([H])[H])OC1([H])[H],102.06807956,1.0,0.15769999999999995,,,
[H]C#CC([H])([H])N(C([H])=O)N([H])[H],98.048012812,0.25,-1.0483,,,
[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C1([H])[H],101.084063972,1.0,-0.14150000000000013,,,
[H]c1c(C#N)c([H])n([H])c1[H],92.037448128,0.0,0.88638,,,
[H]C([H])([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],98.109550448,1.0,2.442500000000001,,,
[H]C#C[C@@]([H])(O[H])C([H])([H])C([H])=O,98.036779432,0.4,-0.4305000000000001,,,
[H]O[N][C]([H])C#CC([H])=C([H])[H],95.03711378,0.0,0.33119000000000004,,,
[H]O/N=C1\C([H])=C([H])C([H])([H])C1([H])[H],97.052763844,0.4,1.1666,,,
[H]O[C@@]1([H])C([H])=C([H])C([H])([H])[C@]1([H])C([H])([H])[H],98.07316494,0.6666666666666666,0.9432999999999999,,,
[H]C([H])=C([H])C([H])([H])C([H])([H])[H],56.062600255999996,0.5,1.5824,,,
[H]C1=NOC([H])([H])OC([H])=C1[H],99.0320284,0.25,0.4902000000000001,,,
[H]Oc1snc([H])c1C([H])([H])[H],115.00918478,0.25,1.1571200000000001,,,
[H]C(=O)[C@@]1([H])N([H])[C@]1([H])C([H])=C([H])[H],97.052763844,0.4,-0.2883000000000002,,,
[H]C(=O)c1oc([H])c([H])c1[H],96.021129368,0.0,1.0921,,,
[H]C1([H])O[C@@]2([H])C([H])([H])[C@@]2(C([H])([H])[H])C1([H])[H],98.07316494,1.0,1.1853,,,
[H]C#CC([H])([H])N([H])C(=O)N([H])[H],98.048012812,0.25,-0.7121,,,
[H]C1([H])N2C([H])([H])[C@@]2([H])[C@]2([H])C([H])([H])[C@]12[H],95.073499288,1.0,0.3202999999999999,,,
[H]C([H])=C([H])/C([H])=C(\[H])C(=C([H])[H])C([H])([H])[H],94.07825032,0.14285714285714285,2.3047000000000004,,,
[H][C]([H])[N]OC([H])([H])C([H])([H])C#N,98.048012812,0.5,0.22766999999999993,,,
[H]OC([H])([H])C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],104.083729624,1.0,0.40369999999999995,,,
[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],98.109550448,0.7142857142857143,2.752700000000001,,,
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],70.07825032,1.0,1.6622999999999999,,,
[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],85.08914935199999,1.0,0.8876999999999999,,,
[H]N([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],103.063328528,0.75,0.4917000000000001,,,
[H]/C(OC([H])([H])[H])=C(/[H])C([H])([H])N([H])[H],87.068413908,0.5,0.10520000000000007,,,
[H]C([H])([H])C([H])([H])N1C([H])([H])C1([H])[H],71.073499288,1.0,0.32189999999999996,,,
[H][C]([H])[N][N][C]([H])OC([H])=C([H])[H],98.048012812,0.0,0.1811799999999999,,,
[H]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],101.12044947999999,1.0,1.396,,,
[H]C([H])=C([H])C([H])([H])N([H])C(=O)N([H])[H],100.063662876,0.25,-0.1592999999999999,,,
[H]C([H])=C([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H],98.07316494,0.5,1.3975,,,
[H]C(=O)[C@@]1([H])C([H])=NOC1([H])[H],99.0320284,0.5,-0.1825000000000001,,,
[H]C1=C([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],82.07825032,0.6666666666666666,1.9725,,,
[H]O/N=C(\C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],99.068413908,0.8,1.2465,,,
[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1([H])OC1([H])[H],86.07316494,1.0,1.0412,,,
[H]OC([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],100.088815004,0.6666666666666666,1.335,,,
[H]c1sc(N([H])[H])c(N([H])[H])c1[H],114.02516919199999,0.0,0.9125000000000001,,,
[H]C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],70.07825032,1.0,1.8064,,,
[H]C1=C(C([H])([H])[H])C(C([H])([H])[H])=C([H])C1([H])[H],94.07825032,0.42857142857142855,2.2827,,,
[H]C#CC#CC([H])([H])OC([H])([H])[H],94.041864812,0.3333333333333333,0.2694,,,
[H]C1=C([H])C([H])([H])[C@@]2([H])N([H])[C@]2([H])C1([H])[H],95.073499288,0.6666666666666666,0.6768000000000001,,,
[H]C([H])=C1OC(=O)C([H])=C1[H],96.021129368,0.0,0.6131,,,
[H]/C(=C(/[H])C([H])([H])N([H])[H])C([H])([H])[H],71.073499288,0.5,0.5212000000000001,,,
[H]OC([H])([H])[C@]1([H])N([H])C([H])([H])C1([H])[H],87.068413908,1.0,-0.6594,,,
[H]C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],84.057514876,0.8,0.9854,,,
[H]/C(OC([H])([H])[H])=C(\C#N)C([H])([H])[H],97.052763844,0.4,1.06018,,,
[H]C(=O)C([H])([H])N([H])C([H])([H])[H],73.052763844,0.6666666666666666,-0.5952999999999999,,,
[H]O[C@]([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])OC1([H])[H],102.06807956,1.0,0.1560999999999999,,,
[H]C#C[C@@]1([H])[C@]([H])(N([H])[H])[C@]1([H])N([H])[H],96.06874825599999,0.6,-1.0959999999999994,,,
[H]N1C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])[H],99.10479941599999,1.0,1.0043,,,
[H]C([H])=C([H])C([H])([H])N([H])C(=S)N([H])[H],116.04081925599999,0.25,0.005600000000000216,,,
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H],100.088815004,0.6666666666666666,1.335,,,
[H][C]([N]OC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],101.084063972,0.8,1.11409,,,
[H]C([H])=C([H])OC([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H],101.084063972,0.6,0.4936999999999999,,,
[H]OC([H])([H])C1(N([H])[H])C([H])([H])OC1([H])[H],103.063328528,1.0,-1.2935999999999996,,,
[H][C]([N]OC([H])([H])[H])C([H])([H])C([H])([H])[H],87.068413908,0.75,0.7239899999999999,,,
[H]O[C@@]1([H])C([H])([H])[C@]1([H])N([H])C([H])=O,101.047678464,0.75,-1.1344000000000003,,,
[H]C#CC([H])([H])[C]([H])[N]OC([H])([H])[H],97.052763844,0.4,0.33729,,,
[H]N([H])[C@@]1([H])C([H])([H])N([H])[C@@]2([H])C([H])([H])[C@@]12[H],98.08439831999999,1.0,-0.6946000000000001,,,
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],84.093900384,1.0,2.1965000000000003,,,
[H]C1([H])C([H])([H])C1([H])[C@]1([H])OC1([H])[H],84.057514876,1.0,0.7952,,,
[H][C]([N]OC([H])([H])C([H])([H])N([H])[H])C([H])([H])[H],102.07931294,0.75,-0.33721000000000023,,,
[H]C(=O)O/C([H])=C(\[H])C([H])([H])N([H])[H],101.047678464,0.25,-0.3682,,,
[H]C#CC1(N([H])[H])C([H])([H])N([H])C1([H])[H],96.06874825599999,0.6,-1.0796999999999999,,,
[H]C([H])=C([H])C1([H])C([H])([H])N([H])C1([H])[H],83.073499288,0.6,0.3918,,,
[H]C1=C([H])C([H])([H])C(C([H])([H])[H])=C1C([H])([H])[H],94.07825032,0.42857142857142855,2.2827,,,
[H]N([H])[C@]1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]1([H])N([H])[H],100.10004838399999,1.0,-0.3192000000000003,,,
[H]C(=O)/C([H])=C(\[H])C([H])([H])C#N,95.03711378,0.2,0.6551799999999999,,,
[H][C]([H])[N][N]/C(=C(\[H])[C]([H])[H])C([H])([H])[H],96.06874825599999,0.2,0.6396799999999999,,,
[H]C([H])=C([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])C([H])([H])[H],99.10479941599999,0.6666666666666666,1.2998,,,
[H]C([H])=C([H])[C@]1([H])N([H])C(=O)C1([H])[H],97.052763844,0.4,0.0608999999999999,,,
[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])N(C([H])([H])[H])C1([H])[H],101.084063972,1.0,-0.3188,,,
[H]C1([H])C([H])([H])S(=O)(=O)C1([H])[H],106.008850432,1.0,-0.19509999999999994,,,
[H]/C(OC([H])([H])[H])=C(/[H])C(=O)N([H])[H],101.047678464,0.25,-0.3682,,,
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])C1=O,96.057514876,0.5,1.2956,,,
[H]OC1([H])C([H])([H])C(=O)C1([H])[H],86.036779432,0.75,-0.28980000000000006,,,
[H]c1c(C([H])([H])[H])oc(=O)n1[H],99.0320284,0.25,0.27631999999999995,,,
[H]O[C@]1(C([H])([H])N([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],101.084063972,1.0,-0.28400000000000025,,,
[H]C([H])=C([H])C(=C([H])[H])C([H])([H])C([H])([H])N([H])[H],97.08914935199999,0.3333333333333333,1.0774,,,
[H]C(=O)C#CC([H])([H])C([H])=C([H])[H],94.041864812,0.16666666666666666,0.7647999999999999,,,
[H]OC([H])([H])C([H])([H])C([H])([H])C(=C([H])[H])C([H])([H])[H],100.088815004,0.6666666666666666,1.335,,,
[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],84.093900384,0.6666666666666666,2.3626000000000005,,,
[H]C(=O)C([H])([H])C([H])([H])C(=O)N([H])[H],101.047678464,0.5,-0.5492000000000001,,,
[H]C1=NOC([H])([H])C(=O)C1([H])[H],99.0320284,0.5,-0.03839999999999988,,,
[H]C([H])=C([H])C(=C([H])[H])C([H])([H])[H],68.062600256,0.2,1.7485,,,
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],74.07316494,1.0,0.7772,,,
[H]O[C@@]1([H])[C@]([H])(N([H])[H])[C@]1([H])N([H])C([H])([H])[H],102.07931294,1.0,-1.7237999999999996,,,
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC1([H])[H],100.088815004,1.0,1.5754000000000001,,,
[H]N1C(=O)C([H])([H])C(=O)C1([H])[H],99.0320284,0.5,-0.9246000000000003,,,
[H]C([H])([H])N1C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],99.10479941599999,1.0,1.1005,,,
[H]C#C[C@@]([H])(C#N)O[H],81.021463716,0.25,-0.49591999999999997,,,
[H]C(=O)O/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],100.052429496,0.4,1.0831,,,
[H]c1c([H])c(C#N)n([H])c1[H],92.037448128,0.0,0.88638,,,
[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H],74.07316494,1.0,1.0428000000000002,,,
[H]C#CC([H])([H])OC([H])=C([H])[H],82.041864812,0.2,0.7797,,,
[H]N(C([H])([H])[H])[C@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H],101.084063972,0.8,0.18329999999999957,,,
[H]c1oc([H])c([H])c(=O)c1[H],96.021129368,0.0,0.6398,,,
[H]C([H])=C(C#N)C([H])([H])OC([H])([H])[H],97.052763844,0.4,0.71258,,,
[H]C1=C([H])[C@]2([H])O[C@]([H])(C1([H])[H])C2([H])[H],96.057514876,0.6666666666666666,1.1038,,,
[H]C([H])([H])C#C[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],98.07316494,0.6666666666666666,1.0446,,,
[H]C1([H])N2C([H])([H])C([H])(C2([H])[H])C1([H])[H],83.073499288,1.0,0.32189999999999996,,,
[H]C([H])=C([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[H],99.10479941599999,0.6666666666666666,1.1573,,,
[H]N([H])[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])OC1([H])[H],101.084063972,1.0,-0.02000000000000024,,,
[H]C1=NOC([H])([H])C([H])([H])OC1([H])[H],101.047678464,0.75,0.019000000000000017,,,
[H]C([H])=C1C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C1([H])[H],97.08914935199999,0.6666666666666666,1.0538,,,
[H]N1N=C(C([H])([H])[H])OC([H])([H])C1([H])[H],100.063662876,0.75,-0.06040000000000001,,,
[H]/C(=C(/[H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H],96.093900384,0.7142857142857143,2.2184999999999997,,,
[H]OC([H])([H])/C(=C(/[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],100.088815004,0.6666666666666666,1.335,,,
[H]C([H])=C(C([H])([H])N([H])[H])C1([H])C([H])([H])C1([H])[H],97.08914935199999,0.6666666666666666,0.9113000000000001,,,
[H]O[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],102.104465068,1.0,1.4133,,,
[H]C([H])=C([H])C1=NC([H])([H])C([H])([H])N1[H],96.06874825599999,0.4,0.17409999999999998,,,
[H]N([H])C(=O)C#CC([H])([H])C([H])([H])[H],97.052763844,0.4,-0.11490000000000022,,,
[H]O[C@]1(C([H])([H])N([H])[H])C([H])([H])[C@]1([H])O[H],103.063328528,1.0,-1.5592,,,
[H]C([H])([H])C12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H],97.08914935199999,1.0,0.712,,,
[H]N([H])C(=O)C([H])([H])C#CC([H])([H])[H],97.052763844,0.4,-0.11490000000000022,,,
[H]C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],98.07316494,0.8333333333333334,1.3755,,,
[H]C1=NN(C([H])([H])[H])C([H])([H])C([H])([H])O1,100.063662876,0.75,-0.10830000000000006,,,
[H]C(=O)/C(OC([H])([H])[H])=C(/[H])C([H])([H])[H],100.052429496,0.4,0.7354999999999999,,,
[H]C(=O)[C@@]1([H])C([H])=C([H])C([H])([H])C1([H])[H],96.057514876,0.5,1.1515,,,
[H]ON([H])C(=O)C1([H])C([H])([H])C1([H])[H],101.047678464,0.75,-0.09820000000000051,,,
[H]O/N=C(/OC([H])([H])C([H])([H])[H])C([H])([H])[H],103.063328528,0.75,0.8305,,,
[H]/C(=C(/[H])C([H])([H])C(=O)N([H])[H])C([H])([H])[H],99.068413908,0.4,0.43790000000000007,,,
[H]C([H])=C([H])[C@]1([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],97.08914935199999,0.6666666666666666,0.8765,,,
[H]Oc1sc(N([H])[H])c([H])c1[H],115.00918478,0.0,1.0359,,,
[H]C(=O)N(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],102.07931294,0.75,-0.40090000000000026,,,
[H]C(=O)[C@@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])[H],98.07316494,0.5,1.3975,,,
[H]OC([H])([H])/C([H])=C(\[H])C#N,83.03711378,0.25,0.058479999999999976,,,
[H]C(=O)[C@]([H])(C([H])([H])[H])[C@]1([H])N([H])C1([H])[H],99.068413908,0.8,-0.20680000000000004,,,
[H]N([H])C([H])([H])C1=NOC([H])([H])C1([H])[H],100.063662876,0.75,-0.27859999999999996,,,
[H]C1=NN([H])C([H])([H])[C@@]1([H])C([H])([H])[H],84.06874825599999,0.75,0.21150000000000002,,,
[H]C(=O)N(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],102.07931294,0.75,-0.4488000000000001,,,
[H]C1=C([H])[C@]([H])(N([H])[H])C(C([H])([H])[H])=C1[H],95.073499288,0.3333333333333333,0.8298000000000001,,,
[H]C1=NOC([H])([H])C1([H])[H],71.03711378,0.6666666666666666,0.39250000000000007,,,
[H]C(=O)N(C([H])=O)C([H])=C([H])[H],99.0320284,0.0,-0.2553000000000001,,,
[H]N1C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H],101.084063972,1.0,-0.0037000000000002586,,,
[H]c1c(C([H])([H])[H])c([H])n([H])c1C([H])([H])[H],95.073499288,0.3333333333333333,1.63154,,,
[H]C#CC(=O)C([H])([H])C([H])=O,96.021129368,0.2,-0.22229999999999994,,,
[H][C](C#CC([H])([H])C([H])([H])[H])[N]N([H])[H],96.06874825599999,0.4,0.039690000000000114,,,
[H]C([H])=C([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],98.109550448,0.7142857142857143,2.608600000000001,,,
[H]/N=C(\N([H])O[H])C([H])([H])C([H])=C([H])[H],100.063662876,0.25,0.5185700000000001,,,
[H]OC([H])([H])c1noc([H])c1[H],99.0320284,0.25,0.16690000000000005,,,
[H]C1([H])N2C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C1([H])[H],97.08914935199999,1.0,0.8545,,,
[H]C([H])=C(C#N)C#CC([H])([H])[H],91.04219916,0.16666666666666666,1.08948,,,
[H]C([H])([H])OC([H])([H])[H],46.041864812,1.0,0.26260000000000006,,,
[H]C#CC([H])([H])C([H])([H])C([H])([H])[H],68.062600256,0.6,1.4197,,,
[H]c1c(C([H])([H])[H])c(C([H])([H])[H])c([H])n1[H],95.073499288,0.3333333333333333,1.63154,,,
[H]N1C(=S)N([H])[C@@]([H])(C([H])([H])[H])C1([H])[H],116.04081925599999,0.75,-0.1474000000000002,,,
[H]C1([H])C([H])([H])C1([H])[C@@]1(C([H])([H])[H])OC1([H])[H],98.07316494,1.0,1.1853,,,
[H]C([H])=C([H])C(C([H])=C([H])[H])=C([H])C([H])([H])[H],94.07825032,0.14285714285714285,2.3047000000000004,,,
[H]C(=O)c1sc([H])c([H])c1[H],111.998285748,0.0,1.5606,,,
[H]C([H])([H])[C@@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H],86.07316494,1.0,1.0412,,,
[H]C1([H])OC([H])([H])[C@]2([H])OC([H])([H])[C@@]12[H],100.052429496,1.0,0.03160000000000007,,,
[H]N([H])C([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])N([H])[H],86.08439831999999,1.0,-0.7077,,,
[H]C1([H])OC([H])([H])C([H])([H])C([H])([H])OC1([H])[H],102.06807956,1.0,0.4233,,,
[H]C(=O)[C@@]1([H])N([H])[C@]1([H])C([H])=O,99.0320284,0.5,-1.2754000000000003,,,
[H]C#CC1(O[H])C([H])([H])OC1([H])[H],98.036779432,0.6,-0.6191,,,
[H]C#C[C@@]([H])(OC([H])([H])[H])C([H])=C([H])[H],96.057514876,0.3333333333333333,0.8206,,,
[H]N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H],87.068413908,0.75,0.2717999999999996,,,
[H]C1=C([H])C([H])([H])N([H])N=C1C([H])([H])[H],96.06874825599999,0.4,0.5217,,,
[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],89.084063972,1.0,-0.41180000000000017,,,
[H]C(=O)OC([H])([H])C([H])([H])C([H])([H])N([H])[H],103.063328528,0.75,-0.49179999999999996,,,
[H]C#CC(C#C[H])=NO[H],93.021463716,0.0,0.08300000000000002,,,
[H]C([H])=C(C#N)C([H])([H])C#N,92.037448128,0.2,0.97986,,,
[H]/N=C(/[H])N([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[H],102.07931294,0.75,-0.43613000000000013,,,
[H]N([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H],102.11569844799999,1.0,0.07250000000000029,,,
[H]O[C@]([H])(C#N)C([H])([H])C([H])=C([H])[H],97.052763844,0.4,0.44697999999999993,,,
[H]O/N=C1\C([H])=C([H])OC1([H])[H],99.0320284,0.25,0.3605,,,
[H]C([H])([H])C1=NOC([H])([H])C([H])([H])C1([H])[H],99.068413908,0.8,1.1727,,,
[H]C([H])([H])OC(C#N)(C([H])([H])[H])C([H])([H])[H],99.068413908,0.8,0.9349799999999999,,,
[H]OC([H])([H])C(OC([H])([H])C([H])([H])[H])=C([H])[H],102.06807956,0.6,0.5288999999999999,,,
[H]OC([H])([H])C#CC([H])([H])C([H])([H])O[H],100.052429496,0.6,-0.6355000000000002,,,
[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],100.063662876,0.75,-0.9097200000000001,,,
[H]C(=O)C(=O)/C([H])=C(\[H])C([H])([H])[H],98.036779432,0.2,0.3304999999999999,,,
[H]C([H])=C([H])C#CC#N,77.026549096,0.0,0.6993799999999999,,,
[H]N(C([H])([H])[H])C1([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],99.10479941599999,1.0,0.8601999999999999,,,
[H]O[N]/C([H])=C(/C#N)[C]([H])[H],96.032362748,0.0,0.22157,,,
[H]C1([H])N2C([H])([H])C1([H])[C@]([H])(C([H])([H])[H])C2([H])[H],97.08914935199999,1.0,0.5679,,,
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],70.07825032,1.0,1.8064,,,
[H]c1c([H])c(C([H])([H])[H])n(C([H])([H])[H])c1[H],95.073499288,0.3333333333333333,1.33352,,,
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],98.109550448,1.0,2.5866000000000007,,,
[H]N([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@]21[H],97.08914935199999,1.0,0.7435999999999998,,,
[H]C([H])([H])C([H])([H])OC([H])([H])[C@]1([H])OC1([H])[H],102.06807956,1.0,0.42169999999999996,,,
[H]OC([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])O[H],105.078978592,1.0,-1.3116,,,
[H]N([H])C(=O)C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],102.07931294,0.75,-0.7910000000000004,,,
[H]N([H])[C@@]1([H])C([H])([H])O[C@@]2([H])C([H])([H])[C@]21[H],99.068413908,1.0,-0.26760000000000006,,,
[H]C([H])(C#N)C(=O)C([H])([H])C([H])([H])[H],97.052763844,0.6,0.8791800000000001,,,
[H]C(=O)C([H])([H])/C([H])=C(\[H])C([H])([H])[H],84.057514876,0.4,1.1515,,,
[H]/C(=C(/[H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H],120.024500496,0.5,0.5646,,,
[H]C([H])=C1C([H])=C([H])C([H])([H])OC1([H])[H],96.057514876,0.3333333333333333,1.1289999999999998,,,
[H]C([H])([H])N1C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],97.08914935199999,1.0,0.7104,,,
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@]1([H])C([H])=O,100.052429496,0.8,-0.18630000000000013,,,
[H]/C(=C(/[H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H],100.088815004,0.6666666666666666,1.5974,,,
[H]C(=O)[C@@]1([H])N([H])[C@]1([H])C#N,96.032362748,0.5,-0.9507200000000002,,,
[H]C(=O)/C(=C(\[H])OC([H])([H])[H])C([H])([H])[H],100.052429496,0.4,0.7354999999999999,,,
[H]O/N=C1\C([H])=C([H])C([H])([H])N1[H],98.048012812,0.25,-0.06649999999999995,,,
[H]O[C@@]1([H])C([H])=C([H])C([H])([H])N([H])C1([H])[H],99.068413908,0.6,-0.4933000000000003,,,
[H]OC([H])([H])C1=C([H])C([H])=C([H])C1([H])[H],96.057514876,0.3333333333333333,0.865,,,
[H]C#CC(=O)C([H])=C([H])[H],80.026214748,0.0,0.37470000000000003,,,
[H]OC([H])([H])[C@]([H])(OC([H])([H])[H])C([H])=C([H])[H],102.06807956,0.6,0.17969999999999997,,,
[H]C([H])=C([H])OC([H])([H])C([H])([H])N([H])[H],87.068413908,0.5,0.10520000000000007,,,
[H][C]([H])[N][N][C]([H])OC([H])([H])C([H])([H])[H],100.063662876,0.5,0.057579999999999854,,,
[H]OC([H])([H])[C@@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])[H],100.088815004,0.6666666666666666,1.1908999999999998,,,
[H]C#C[C@@]1([H])OC([H])([H])[C@]1([H])C([H])([H])[H],96.057514876,0.6666666666666666,0.6545,,,
[H]O[C@@]1(C([H])([H])[H])C([H])([H])[C@]1([H])OC([H])([H])[H],102.06807956,1.0,0.1560999999999999,,,
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])OC1([H])[H],100.088815004,1.0,1.2888,,,
[H]N1C([H])([H])[C@@]2([H])C([H])([H])[C@@]2(N([H])[H])C1([H])[H],98.08439831999999,1.0,-0.6929999999999998,,,
[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],88.088815004,1.0,1.2888000000000002,,,
